STATUS;CODMTC;DATA_INCLUSAO;USUINC;PC;FILPC;PV;FILPV;TIPCAR;CODPRODUTO;SITUAC;CODTOMADOR;TOMADOR;LINHA;PONTOINI;PONTOFIM;DATRET;DATENT;CODREM;REMETENTE;CODDES;DESTINATARIO;FM;OBSERV;DATINC;CTE;FILIALCTE;SERIECTE;TOTALFRETE;PRODUTO
;;2024-02-09 16:58:00;KANNANDA.SANTOS;122192;35;139318,0;26,0;3;96,0;D;61;ARCELOR MITTAL;GNASGR;PE;CE;2024-02-09;2024-02-12;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-09;14202,0;35,0;1,0;7865.63;SUCATA
;;2024-02-09 15:50:00;jorgeane.silva;122256;46;17133,0;46,0;3;12561,0;B;61;ARCELOR MITTAL;MAAJFR;CE;MG;2024-02-09;2024-02-09;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-09;38299,0;46,0;1,0;13402.56;Pacote Misto/Chaparia
;;2024-02-10 09:09:00;Kannanda.santos;122305;35;139394,0;26,0;3;96,0;D;61;ARCELOR MITTAL;GNASGR;PE;CE;2024-02-10;2024-02-13;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-10;14226,0;35,0;1,0;7865.63;SUCATA
;;2024-02-12 08:31:00;Kannanda.santos;122337;35;;;3;96,0;D;61;ARCELOR MITTAL;JGRSGR;PE;CE;2024-02-14;2024-02-16;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-12;;;;;SUCATA
;;2024-02-12 08:34:00;Kannanda.santos;122338;35;;;3;96,0;D;61;ARCELOR MITTAL;JGRSGR;PE;CE;2024-02-14;2024-02-16;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-12;;;;;SUCATA
;;2024-02-12 08:37:00;Kannanda.santos;122340;35;3646,0;35,0;3;96,0;D;61;ARCELOR MITTAL;GNASGR;PE;CE;2024-02-14;2024-02-16;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-12;14232,0;35,0;1,0;7865.63;SUCATA
;;2024-02-13 13:30:00;Kannanda.santos;122346;35;;;3;96,0;D;61;ARCELOR MITTAL;GNASGR;PE;CE;2024-02-14;2024-02-16;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;;;;;SUCATA
;;2024-02-13 11:02:00;EDERSON.ARRUDA;122362;33;7066,0;33,0;4;82332,0;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-13;2024-02-15;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;32418,0;33,0;1,0;1597.43;FM 8,00MM ABNT 1012 NBR6354
;;2024-02-13 11:11:00;EDERSON.ARRUDA;122363;33;7067,0;33,0;4;24138,0;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-13;2024-02-15;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;32419,0;33,0;1,0;8673.43;FM 5,50mm 10B06 NBR 6354
;;2024-02-13 11:16:00;EDERSON.ARRUDA;122364;33;7068,0;33,0;4;21507,0;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-13;2024-02-15;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;32420,0;33,0;1,0;620.83;FM 6,00 1008 MV07A 3503 SP
;;2024-02-13 15:30:00;EDERSON.ARRUDA;122365;33;7069,0;33,0;5;21507,0;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-02-13;2024-02-15;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;32421,0;33,0;1,0;8694.74;FM 6,00 1008 MV07A 3503 SP
;;2024-02-14 08:33:00;juliana.castilho;122366;33;7070,0;33,0;3;21505,0;D;61;ARCELOR MITTAL;RDEVGS;RJ;SP;2024-02-14;2024-02-14;61;ARCELOR MITTAL;;;0.00;;2024-02-14;32422,0;33,0;1,0;2564.52;FM 6,00 1008 MV07A 3503 SP
;;2024-02-14 09:21:00;juliana.castilho;122367;33;7071,0;33,0;3;77194,0;B;61;ARCELOR MITTAL;RDESPA;RJ;SP;2024-02-14;2024-02-14;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-14;32427,0;33,0;1,0;1326.56;FM 6,50MM AM60B NBR6354 RS
;;2024-02-13 13:21:00;Kannanda.santos;122368;39;3507,0;39,0;3;96,0;D;61;ARCELOR MITTAL;JIEJFR;BA;MG;2024-02-14;2024-02-17;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-13;;;;;SUCATA
;;2024-02-14 11:08:00;Kannanda.santos;122399;35;3647,0;35,0;3;96,0;D;61;ARCELOR MITTAL;GNASGR;PE;CE;2024-02-14;2024-02-16;61;ARCELOR MITTAL;61,0;ARCELOR MITTAL;0.00;;2024-02-14;14233,0;35,0;1,0;7865.63;SUCATA
